author,title,description,publishedAt,content
Kris Holt,Apple TV+ prices have doubled in just over a year,"Apple is jacking up the prices of several of its subscription services. The price increases to Apple TV+, Apple Arcade and Apple News+ will take effect immediately for newcomers. It's not yet clear when existing subscribers will start paying the higher rates.…",2023-10-25T15:01:56Z,"Apple is jacking up the prices of several of its subscription services. The price increases to Apple TV+, Apple Arcade and Apple News+ will take effect immediately for newcomers. It's not yet clear w… [+1966 chars]"
