author,title,description,publishedAt,content
Julian Chokkattu,Nothing Chats First Look: iMessage on Android,The app makes your texts appear in blue chat bubbles on your iOS friends’ phones. But there’s a cost.,2023-11-17T17:16:19Z,"Having predominantly usedAndroid phones, I am far too familiar with the stigma of being a green bubble. Whenever I message someone with an iPhone, my texts show up in iMessage, the default messaging … [+3169 chars]"
