author,title,description,publishedAt,content
Simon Hill,Apple HomeKit Secure Video: Pros and Cons,"Shopping for a security camera or video doorbell? Before you go all-in on Apple’s framework, there are some things to consider.",2023-11-08T11:02:55Z,"If you're shopping for indoor or outdoor security cameras, video doorbells, or a mix of all three to cover your property, finding a system you can trust is tougher than it should be. Between security… [+2788 chars]"
