author,title,description,publishedAt,content
https://www.facebook.com/bbcnews,Apple sales dip again despite iPhone boost,Apple says that sales have dropped for the fourth quarter in a row despite a boost from iPhones.,2023-11-02T22:57:47Z,"Apple sales have continued to fall, despite strong demand for its iPhones and services like streaming platform Apple TV+.
The tech giant says revenues dipped 1% to $89.5bn (£73.3bn) in the three mon… [+2176 chars]"
