author,title,description,publishedAt,content
Wes Davis,Google Photos will soon give you more say in those AI-created video highlights,"Google Photos will generate video highlights based on people, places, and activities for iOS and Android versions of the app soon.",2023-10-24T17:00:00Z,"Google Photos will soon give you more say in those AI-created video highlights
Google Photos will soon give you more say in those AI-created video highlights
 / With the latest Google Photos update… [+2177 chars]"
