author,title,description,publishedAt,content
Tim Hardwick,Apple Music Classical Comes to iPad,"Apple Music Classical was updated on the App Store today and extends availability beyond iPhone and Android to bring it to iPads for the first time (via 9to5Mac). Apple released Apple Music Classical on the Google Play Store in March.





Version 1.1 of Appl…",2023-11-16T09:39:43Z,Apple Music Classical was updated on the App Store today and extends availability beyond iPhone and Android to bring it to iPads for the first time (via 9to5Mac). Apple released Apple Music Classical… [+1514 chars]
