author,title,description,publishedAt,content
Emma Roth,Apple plans ‘Scary Fast’ product event just before Halloween,"Apple is planning a streaming event on October 30th at 8PM ET. The invitation doesn’t say what’s in store, but recent rumors suggest we could see updates for the iMac and MacBook Pro.",2023-10-24T16:16:04Z,"Apple plans Scary Fast product event just before Halloween
Apple plans Scary Fast product event just before Halloween
 / Apples event on October 30th will be streaming online what are we going to s… [+1137 chars]"
